,Country,Year,Sex,Age,Suicides_no,Population,Suicides/100k_pop,Country-year,Hdi_for_year,Gdp_for_year($),Gdp_per_capita($),Generation,num_gen_column
14957,Latvia,2008,female,15-24 years,7,161440,4.34,Latvia2008,,"35,596,016,664",17217,Millenials,0
14958,Latvia,2008,female,5-14 years,1,95665,1.05,Latvia2008,,"35,596,016,664",17217,Generation Z,0
14959,Latvia,2008,male,5-14 years,1,100371,1.0,Latvia2008,,"35,596,016,664",17217,Generation Z,1
14960,Latvia,2009,male,75+ years,30,42997,69.77,Latvia2009,,"26,169,854,045",12890,Silent,1
14961,Latvia,2009,male,55-74 years,114,187062,60.94,Latvia2009,,"26,169,854,045",12890,Silent,1
14962,Latvia,2009,male,35-54 years,167,288988,57.79,Latvia2009,,"26,169,854,045",12890,Boomers,1
14963,Latvia,2009,male,25-34 years,67,149365,44.86,Latvia2009,,"26,169,854,045",12890,Generation X,1
14964,Latvia,2009,male,15-24 years,38,158564,23.97,Latvia2009,,"26,169,854,045",12890,Millenials,1
14965,Latvia,2009,female,75+ years,26,119092,21.83,Latvia2009,,"26,169,854,045",12890,Silent,0
14966,Latvia,2009,female,55-74 years,30,281813,10.65,Latvia2009,,"26,169,854,045",12890,Silent,0
14967,Latvia,2009,female,35-54 years,33,313995,10.51,Latvia2009,,"26,169,854,045",12890,Boomers,0
14968,Latvia,2009,female,25-34 years,8,145144,5.51,Latvia2009,,"26,169,854,045",12890,Generation X,0
14969,Latvia,2009,female,15-24 years,3,152210,1.97,Latvia2009,,"26,169,854,045",12890,Millenials,0
14970,Latvia,2009,female,5-14 years,0,93081,0.0,Latvia2009,,"26,169,854,045",12890,Generation Z,0
14971,Latvia,2009,male,5-14 years,0,98005,0.0,Latvia2009,,"26,169,854,045",12890,Generation Z,1
14972,Latvia,2010,male,75+ years,25,43667,57.25,Latvia2010,0.811,"23,757,368,290",11951,Silent,1
14973,Latvia,2010,male,55-74 years,105,187076,56.13,Latvia2010,0.811,"23,757,368,290",11951,Silent,1
14974,Latvia,2010,male,35-54 years,153,283732,53.92,Latvia2010,0.811,"23,757,368,290",11951,Generation X,1
14975,Latvia,2010,male,25-34 years,59,145331,40.6,Latvia2010,0.811,"23,757,368,290",11951,Generation X,1
14976,Latvia,2010,male,15-24 years,34,147429,23.06,Latvia2010,0.811,"23,757,368,290",11951,Millenials,1
14977,Latvia,2010,female,55-74 years,29,281172,10.31,Latvia2010,0.811,"23,757,368,290",11951,Silent,0
14978,Latvia,2010,female,75+ years,10,120367,8.31,Latvia2010,0.811,"23,757,368,290",11951,Silent,0
14979,Latvia,2010,female,35-54 years,17,308180,5.52,Latvia2010,0.811,"23,757,368,290",11951,Generation X,0
14980,Latvia,2010,female,15-24 years,4,141468,2.83,Latvia2010,0.811,"23,757,368,290",11951,Millenials,0
14981,Latvia,2010,female,25-34 years,2,141714,1.41,Latvia2010,0.811,"23,757,368,290",11951,Generation X,0
14982,Latvia,2010,female,5-14 years,0,91477,0.0,Latvia2010,0.811,"23,757,368,290",11951,Generation Z,0
14983,Latvia,2010,male,5-14 years,0,96293,0.0,Latvia2010,0.811,"23,757,368,290",11951,Generation Z,1
14984,Latvia,2011,male,75+ years,35,44766,78.18,Latvia2011,0.812,"28,223,552,825",14447,Silent,1
14985,Latvia,2011,male,55-74 years,99,187046,52.93,Latvia2011,0.812,"28,223,552,825",14447,Boomers,1
14986,Latvia,2011,male,35-54 years,137,278936,49.12,Latvia2011,0.812,"28,223,552,825",14447,Generation X,1
14987,Latvia,2011,male,25-34 years,56,142828,39.21,Latvia2011,0.812,"28,223,552,825",14447,Millenials,1
14988,Latvia,2011,male,15-24 years,38,137623,27.61,Latvia2011,0.812,"28,223,552,825",14447,Millenials,1
14989,Latvia,2011,female,75+ years,22,122500,17.96,Latvia2011,0.812,"28,223,552,825",14447,Silent,0
14990,Latvia,2011,female,55-74 years,21,279774,7.51,Latvia2011,0.812,"28,223,552,825",14447,Boomers,0
14991,Latvia,2011,female,25-34 years,9,139013,6.47,Latvia2011,0.812,"28,223,552,825",14447,Millenials,0
14992,Latvia,2011,female,35-54 years,18,302492,5.95,Latvia2011,0.812,"28,223,552,825",14447,Generation X,0
14993,Latvia,2011,female,15-24 years,5,131378,3.81,Latvia2011,0.812,"28,223,552,825",14447,Millenials,0
14994,Latvia,2011,female,5-14 years,0,91316,0.0,Latvia2011,0.812,"28,223,552,825",14447,Generation Z,0
14995,Latvia,2011,male,5-14 years,0,95939,0.0,Latvia2011,0.812,"28,223,552,825",14447,Generation Z,1
14996,Latvia,2012,male,35-54 years,164,275218,59.59,Latvia2012,0.813,"28,119,996,053",14558,Generation X,1
14997,Latvia,2012,male,75+ years,25,46273,54.03,Latvia2012,0.813,"28,119,996,053",14558,Silent,1
14998,Latvia,2012,male,55-74 years,97,187386,51.76,Latvia2012,0.813,"28,119,996,053",14558,Boomers,1
14999,Latvia,2012,male,25-34 years,50,142886,34.99,Latvia2012,0.813,"28,119,996,053",14558,Millenials,1
15000,Latvia,2012,male,15-24 years,34,129182,26.32,Latvia2012,0.813,"28,119,996,053",14558,Millenials,1
15001,Latvia,2012,female,75+ years,22,125246,17.57,Latvia2012,0.813,"28,119,996,053",14558,Silent,0
15002,Latvia,2012,female,35-54 years,22,297148,7.4,Latvia2012,0.813,"28,119,996,053",14558,Generation X,0
15003,Latvia,2012,female,55-74 years,18,278027,6.47,Latvia2012,0.813,"28,119,996,053",14558,Boomers,0
15004,Latvia,2012,female,15-24 years,6,122407,4.9,Latvia2012,0.813,"28,119,996,053",14558,Millenials,0
15005,Latvia,2012,female,25-34 years,5,138307,3.62,Latvia2012,0.813,"28,119,996,053",14558,Millenials,0
15006,Latvia,2012,male,5-14 years,1,97001,1.03,Latvia2012,0.813,"28,119,996,053",14558,Generation Z,1
15007,Latvia,2012,female,5-14 years,0,92440,0.0,Latvia2012,0.813,"28,119,996,053",14558,Generation Z,0
15008,Latvia,2013,male,75+ years,31,48030,64.54,Latvia2013,0.816,"30,254,677,297",15820,Silent,1
15009,Latvia,2013,male,55-74 years,92,188374,48.84,Latvia2013,0.816,"30,254,677,297",15820,Boomers,1
15010,Latvia,2013,male,35-54 years,128,270844,47.26,Latvia2013,0.816,"30,254,677,297",15820,Generation X,1
15011,Latvia,2013,male,25-34 years,53,143497,36.93,Latvia2013,0.816,"30,254,677,297",15820,Millenials,1
15012,Latvia,2013,male,15-24 years,17,120698,14.08,Latvia2013,0.816,"30,254,677,297",15820,Millenials,1
15013,Latvia,2013,female,75+ years,11,128209,8.58,Latvia2013,0.816,"30,254,677,297",15820,Silent,0
15014,Latvia,2013,female,55-74 years,23,276381,8.32,Latvia2013,0.816,"30,254,677,297",15820,Boomers,0
15015,Latvia,2013,female,35-54 years,19,291387,6.52,Latvia2013,0.816,"30,254,677,297",15820,Generation X,0
15016,Latvia,2013,female,25-34 years,6,137922,4.35,Latvia2013,0.816,"30,254,677,297",15820,Millenials,0
15017,Latvia,2013,female,15-24 years,2,113955,1.76,Latvia2013,0.816,"30,254,677,297",15820,Millenials,0
15018,Latvia,2013,male,5-14 years,1,98867,1.01,Latvia2013,0.816,"30,254,677,297",15820,Generation Z,1
15019,Latvia,2013,female,5-14 years,0,94300,0.0,Latvia2013,0.816,"30,254,677,297",15820,Generation Z,0
15020,Latvia,2014,male,75+ years,29,49779,58.26,Latvia2014,0.819,"31,335,013,752",16544,Silent,1
15021,Latvia,2014,male,55-74 years,93,189439,49.09,Latvia2014,0.819,"31,335,013,752",16544,Boomers,1
15022,Latvia,2014,male,35-54 years,113,266548,42.39,Latvia2014,0.819,"31,335,013,752",16544,Generation X,1
15023,Latvia,2014,male,25-34 years,45,143777,31.3,Latvia2014,0.819,"31,335,013,752",16544,Millenials,1
15024,Latvia,2014,male,15-24 years,31,112758,27.49,Latvia2014,0.819,"31,335,013,752",16544,Millenials,1
15025,Latvia,2014,female,75+ years,19,131335,14.47,Latvia2014,0.819,"31,335,013,752",16544,Silent,0
15026,Latvia,2014,female,25-34 years,10,137117,7.29,Latvia2014,0.819,"31,335,013,752",16544,Millenials,0
15027,Latvia,2014,female,55-74 years,20,275103,7.27,Latvia2014,0.819,"31,335,013,752",16544,Boomers,0
15028,Latvia,2014,female,15-24 years,6,106420,5.64,Latvia2014,0.819,"31,335,013,752",16544,Millenials,0
15029,Latvia,2014,female,35-54 years,16,285454,5.61,Latvia2014,0.819,"31,335,013,752",16544,Generation X,0
15030,Latvia,2014,female,5-14 years,0,95858,0.0,Latvia2014,0.819,"31,335,013,752",16544,Generation Z,0
15031,Latvia,2014,male,5-14 years,0,100453,0.0,Latvia2014,0.819,"31,335,013,752",16544,Generation Z,1
15032,Latvia,2015,male,75+ years,33,51293,64.34,Latvia2015,,"26,972,863,394",14382,Silent,1
15033,Latvia,2015,male,55-74 years,94,190621,49.31,Latvia2015,,"26,972,863,394",14382,Boomers,1
15034,Latvia,2015,male,35-54 years,106,262740,40.34,Latvia2015,,"26,972,863,394",14382,Generation X,1
15035,Latvia,2015,male,25-34 years,48,143639,33.42,Latvia2015,,"26,972,863,394",14382,Millenials,1
15036,Latvia,2015,male,15-24 years,24,105890,22.67,Latvia2015,,"26,972,863,394",14382,Millenials,1
15037,Latvia,2015,female,75+ years,22,134138,16.4,Latvia2015,,"26,972,863,394",14382,Silent,0
15038,Latvia,2015,female,55-74 years,30,274200,10.94,Latvia2015,,"26,972,863,394",14382,Boomers,0
15039,Latvia,2015,female,35-54 years,24,279553,8.59,Latvia2015,,"26,972,863,394",14382,Generation X,0
15040,Latvia,2015,female,15-24 years,3,100065,3.0,Latvia2015,,"26,972,863,394",14382,Millenials,0
15041,Latvia,2015,female,25-34 years,2,136399,1.47,Latvia2015,,"26,972,863,394",14382,Millenials,0
15042,Latvia,2015,male,5-14 years,1,100914,0.99,Latvia2015,,"26,972,863,394",14382,Generation Z,1
15043,Latvia,2015,female,5-14 years,0,96070,0.0,Latvia2015,,"26,972,863,394",14382,Generation Z,0
15044,Lithuania,1995,male,35-54 years,632,436306,144.85,Lithuania1995,0.701,"7,870,782,261",2324,Boomers,1
15045,Lithuania,1995,male,75+ years,67,47214,141.91,Lithuania1995,0.701,"7,870,782,261",2324,G.I. Generation,1
15046,Lithuania,1995,male,55-74 years,325,274196,118.53,Lithuania1995,0.701,"7,870,782,261",2324,Silent,1
15047,Lithuania,1995,male,25-34 years,226,284758,79.37,Lithuania1995,0.701,"7,870,782,261",2324,Generation X,1
15048,Lithuania,1995,male,15-24 years,134,263792,50.8,Lithuania1995,0.701,"7,870,782,261",2324,Generation X,1
15049,Lithuania,1995,female,75+ years,37,109609,33.76,Lithuania1995,0.701,"7,870,782,261",2324,G.I. Generation,0
15050,Lithuania,1995,female,55-74 years,101,408926,24.7,Lithuania1995,0.701,"7,870,782,261",2324,Silent,0
15051,Lithuania,1995,female,35-54 years,113,481445,23.47,Lithuania1995,0.701,"7,870,782,261",2324,Boomers,0
15052,Lithuania,1995,female,25-34 years,33,276055,11.95,Lithuania1995,0.701,"7,870,782,261",2324,Generation X,0
15053,Lithuania,1995,female,15-24 years,20,256623,7.79,Lithuania1995,0.701,"7,870,782,261",2324,Generation X,0
15054,Lithuania,1995,male,5-14 years,4,279260,1.43,Lithuania1995,0.701,"7,870,782,261",2324,Millenials,1
15055,Lithuania,1995,female,5-14 years,2,268965,0.74,Lithuania1995,0.701,"7,870,782,261",2324,Millenials,0
15056,Lithuania,1996,male,35-54 years,664,438770,151.33,Lithuania1996,,"8,385,109,020",2484,Boomers,1
15057,Lithuania,1996,male,55-74 years,336,275843,121.81,Lithuania1996,,"8,385,109,020",2484,Silent,1
15058,Lithuania,1996,male,75+ years,40,47319,84.53,Lithuania1996,,"8,385,109,020",2484,G.I. Generation,1
15059,Lithuania,1996,male,25-34 years,196,278848,70.29,Lithuania1996,,"8,385,109,020",2484,Generation X,1
15060,Lithuania,1996,male,15-24 years,147,257675,57.05,Lithuania1996,,"8,385,109,020",2484,Generation X,1
15061,Lithuania,1996,female,75+ years,39,110913,35.16,Lithuania1996,,"8,385,109,020",2484,G.I. Generation,0
15062,Lithuania,1996,female,55-74 years,118,410808,28.72,Lithuania1996,,"8,385,109,020",2484,Silent,0
15063,Lithuania,1996,female,35-54 years,129,484132,26.65,Lithuania1996,,"8,385,109,020",2484,Boomers,0
15064,Lithuania,1996,female,25-34 years,27,271013,9.96,Lithuania1996,,"8,385,109,020",2484,Generation X,0
15065,Lithuania,1996,female,15-24 years,20,251718,7.95,Lithuania1996,,"8,385,109,020",2484,Generation X,0
15066,Lithuania,1996,male,5-14 years,5,279323,1.79,Lithuania1996,,"8,385,109,020",2484,Millenials,1
15067,Lithuania,1996,female,5-14 years,1,268801,0.37,Lithuania1996,,"8,385,109,020",2484,Millenials,0
15068,Lithuania,1997,male,35-54 years,637,440546,144.59,Lithuania1997,,"10,120,274,493",3008,Boomers,1
15069,Lithuania,1997,male,55-74 years,294,277983,105.76,Lithuania1997,,"10,120,274,493",3008,Silent,1
15070,Lithuania,1997,male,25-34 years,231,272292,84.84,Lithuania1997,,"10,120,274,493",3008,Generation X,1
15071,Lithuania,1997,male,75+ years,39,47892,81.43,Lithuania1997,,"10,120,274,493",3008,G.I. Generation,1
15072,Lithuania,1997,male,15-24 years,144,252818,56.96,Lithuania1997,,"10,120,274,493",3008,Generation X,1
15073,Lithuania,1997,female,75+ years,29,113485,25.55,Lithuania1997,,"10,120,274,493",3008,G.I. Generation,0
15074,Lithuania,1997,female,55-74 years,94,412839,22.77,Lithuania1997,,"10,120,274,493",3008,Silent,0
15075,Lithuania,1997,female,35-54 years,109,485204,22.46,Lithuania1997,,"10,120,274,493",3008,Boomers,0
15076,Lithuania,1997,female,25-34 years,31,266372,11.64,Lithuania1997,,"10,120,274,493",3008,Generation X,0
15077,Lithuania,1997,female,15-24 years,17,247246,6.88,Lithuania1997,,"10,120,274,493",3008,Generation X,0
15078,Lithuania,1997,female,5-14 years,4,268373,1.49,Lithuania1997,,"10,120,274,493",3008,Millenials,0
15079,Lithuania,1997,male,5-14 years,3,279223,1.07,Lithuania1997,,"10,120,274,493",3008,Millenials,1
15080,Lithuania,1998,male,35-54 years,557,442825,125.78,Lithuania1998,,"11,240,360,898",3354,Boomers,1
15081,Lithuania,1998,male,55-74 years,345,278617,123.83,Lithuania1998,,"11,240,360,898",3354,Silent,1
15082,Lithuania,1998,male,75+ years,47,49012,95.89,Lithuania1998,,"11,240,360,898",3354,G.I. Generation,1
15083,Lithuania,1998,male,25-34 years,222,265304,83.68,Lithuania1998,,"11,240,360,898",3354,Generation X,1
15084,Lithuania,1998,male,15-24 years,112,250687,44.68,Lithuania1998,,"11,240,360,898",3354,Generation X,1
15085,Lithuania,1998,female,75+ years,40,117165,34.14,Lithuania1998,,"11,240,360,898",3354,G.I. Generation,0
15086,Lithuania,1998,female,35-54 years,107,486222,22.01,Lithuania1998,,"11,240,360,898",3354,Boomers,0
15087,Lithuania,1998,female,55-74 years,80,412652,19.39,Lithuania1998,,"11,240,360,898",3354,Silent,0
15088,Lithuania,1998,female,15-24 years,22,244923,8.98,Lithuania1998,,"11,240,360,898",3354,Generation X,0
15089,Lithuania,1998,female,25-34 years,18,261722,6.88,Lithuania1998,,"11,240,360,898",3354,Generation X,0
15090,Lithuania,1998,male,5-14 years,2,276408,0.72,Lithuania1998,,"11,240,360,898",3354,Millenials,1
15091,Lithuania,1998,female,5-14 years,1,265436,0.38,Lithuania1998,,"11,240,360,898",3354,Millenials,0
15092,Lithuania,1999,male,35-54 years,592,446764,132.51,Lithuania1999,,"10,972,878,636",3292,Boomers,1
15093,Lithuania,1999,male,55-74 years,284,277228,102.44,Lithuania1999,,"10,972,878,636",3292,Silent,1
15094,Lithuania,1999,male,75+ years,48,50173,95.67,Lithuania1999,,"10,972,878,636",3292,G.I. Generation,1
15095,Lithuania,1999,male,25-34 years,224,257244,87.08,Lithuania1999,,"10,972,878,636",3292,Generation X,1
15096,Lithuania,1999,male,15-24 years,129,251394,51.31,Lithuania1999,,"10,972,878,636",3292,Generation X,1
15097,Lithuania,1999,female,75+ years,37,121573,30.43,Lithuania1999,,"10,972,878,636",3292,G.I. Generation,0
15098,Lithuania,1999,female,55-74 years,84,409039,20.54,Lithuania1999,,"10,972,878,636",3292,Silent,0
15099,Lithuania,1999,female,35-54 years,97,489403,19.82,Lithuania1999,,"10,972,878,636",3292,Boomers,0
15100,Lithuania,1999,female,15-24 years,24,244706,9.81,Lithuania1999,,"10,972,878,636",3292,Generation X,0
15101,Lithuania,1999,female,25-34 years,22,256587,8.57,Lithuania1999,,"10,972,878,636",3292,Generation X,0
15102,Lithuania,1999,male,5-14 years,8,270111,2.96,Lithuania1999,,"10,972,878,636",3292,Millenials,1
15103,Lithuania,1999,female,5-14 years,1,259230,0.39,Lithuania1999,,"10,972,878,636",3292,Millenials,0
15104,Lithuania,2000,male,35-54 years,595,451103,131.9,Lithuania2000,0.754,"11,539,211,480",3481,Boomers,1
15105,Lithuania,2000,male,55-74 years,324,276055,117.37,Lithuania2000,0.754,"11,539,211,480",3481,Silent,1
15106,Lithuania,2000,male,25-34 years,221,249865,88.45,Lithuania2000,0.754,"11,539,211,480",3481,Generation X,1
15107,Lithuania,2000,male,75+ years,40,50557,79.12,Lithuania2000,0.754,"11,539,211,480",3481,G.I. Generation,1
15108,Lithuania,2000,male,15-24 years,131,252489,51.88,Lithuania2000,0.754,"11,539,211,480",3481,Generation X,1
15109,Lithuania,2000,female,75+ years,36,124608,28.89,Lithuania2000,0.754,"11,539,211,480",3481,G.I. Generation,0
15110,Lithuania,2000,female,55-74 years,101,405061,24.93,Lithuania2000,0.754,"11,539,211,480",3481,Silent,0
15111,Lithuania,2000,female,35-54 years,121,493992,24.49,Lithuania2000,0.754,"11,539,211,480",3481,Boomers,0
15112,Lithuania,2000,female,25-34 years,31,252324,12.29,Lithuania2000,0.754,"11,539,211,480",3481,Generation X,0
15113,Lithuania,2000,female,15-24 years,25,245035,10.2,Lithuania2000,0.754,"11,539,211,480",3481,Generation X,0
15114,Lithuania,2000,male,5-14 years,6,262637,2.28,Lithuania2000,0.754,"11,539,211,480",3481,Millenials,1
15115,Lithuania,2000,female,5-14 years,0,251399,0.0,Lithuania2000,0.754,"11,539,211,480",3481,Millenials,0
15116,Lithuania,2001,male,35-54 years,559,453841,123.17,Lithuania2001,,"12,252,498,921",3719,Boomers,1
15117,Lithuania,2001,male,55-74 years,322,276422,116.49,Lithuania2001,,"12,252,498,921",3719,Silent,1
15118,Lithuania,2001,male,75+ years,57,51713,110.22,Lithuania2001,,"12,252,498,921",3719,Silent,1
15119,Lithuania,2001,male,25-34 years,190,243174,78.13,Lithuania2001,,"12,252,498,921",3719,Generation X,1
15120,Lithuania,2001,male,15-24 years,119,253439,46.95,Lithuania2001,,"12,252,498,921",3719,Millenials,1
15121,Lithuania,2001,female,75+ years,40,128791,31.06,Lithuania2001,,"12,252,498,921",3719,Silent,0
15122,Lithuania,2001,female,35-54 years,113,496684,22.75,Lithuania2001,,"12,252,498,921",3719,Boomers,0
15123,Lithuania,2001,female,55-74 years,87,402028,21.64,Lithuania2001,,"12,252,498,921",3719,Silent,0
15124,Lithuania,2001,female,25-34 years,19,247712,7.67,Lithuania2001,,"12,252,498,921",3719,Generation X,0
15125,Lithuania,2001,female,15-24 years,18,245848,7.32,Lithuania2001,,"12,252,498,921",3719,Millenials,0
15126,Lithuania,2001,male,5-14 years,8,252622,3.17,Lithuania2001,,"12,252,498,921",3719,Millenials,1
15127,Lithuania,2001,female,5-14 years,1,241864,0.41,Lithuania2001,,"12,252,498,921",3719,Millenials,0
15128,Lithuania,2002,male,35-54 years,613,456468,134.29,Lithuania2002,,"14,278,357,284",4360,Boomers,1
15129,Lithuania,2002,male,55-74 years,285,275961,103.28,Lithuania2002,,"14,278,357,284",4360,Silent,1
15130,Lithuania,2002,male,75+ years,47,54325,86.52,Lithuania2002,,"14,278,357,284",4360,Silent,1
15131,Lithuania,2002,male,25-34 years,204,237814,85.78,Lithuania2002,,"14,278,357,284",4360,Generation X,1
15132,Lithuania,2002,male,15-24 years,156,255044,61.17,Lithuania2002,,"14,278,357,284",4360,Millenials,1
15133,Lithuania,2002,female,75+ years,39,135785,28.72,Lithuania2002,,"14,278,357,284",4360,Silent,0
15134,Lithuania,2002,female,55-74 years,85,399066,21.3,Lithuania2002,,"14,278,357,284",4360,Silent,0
15135,Lithuania,2002,female,35-54 years,74,498421,14.85,Lithuania2002,,"14,278,357,284",4360,Boomers,0
15136,Lithuania,2002,female,25-34 years,28,242244,11.56,Lithuania2002,,"14,278,357,284",4360,Generation X,0
15137,Lithuania,2002,female,15-24 years,15,247514,6.06,Lithuania2002,,"14,278,357,284",4360,Millenials,0
15138,Lithuania,2002,male,5-14 years,4,240849,1.66,Lithuania2002,,"14,278,357,284",4360,Millenials,1
15139,Lithuania,2002,female,5-14 years,1,230997,0.43,Lithuania2002,,"14,278,357,284",4360,Millenials,0
15140,Lithuania,2003,male,35-54 years,529,458658,115.34,Lithuania2003,,"18,802,576,988",5778,Boomers,1
15141,Lithuania,2003,male,55-74 years,288,274066,105.08,Lithuania2003,,"18,802,576,988",5778,Silent,1
15142,Lithuania,2003,male,75+ years,53,57169,92.71,Lithuania2003,,"18,802,576,988",5778,Silent,1
15143,Lithuania,2003,male,25-34 years,205,233362,87.85,Lithuania2003,,"18,802,576,988",5778,Generation X,1
15144,Lithuania,2003,male,15-24 years,122,255707,47.71,Lithuania2003,,"18,802,576,988",5778,Millenials,1
15145,Lithuania,2003,female,75+ years,36,143383,25.11,Lithuania2003,,"18,802,576,988",5778,Silent,0
15146,Lithuania,2003,female,35-54 years,111,499080,22.24,Lithuania2003,,"18,802,576,988",5778,Boomers,0
15147,Lithuania,2003,female,55-74 years,72,396850,18.14,Lithuania2003,,"18,802,576,988",5778,Silent,0
15148,Lithuania,2003,female,25-34 years,24,237053,10.12,Lithuania2003,,"18,802,576,988",5778,Generation X,0
15149,Lithuania,2003,female,15-24 years,11,247710,4.44,Lithuania2003,,"18,802,576,988",5778,Millenials,0
15150,Lithuania,2003,female,5-14 years,2,220424,0.91,Lithuania2003,,"18,802,576,988",5778,Millenials,0
15151,Lithuania,2003,male,5-14 years,2,230665,0.87,Lithuania2003,,"18,802,576,988",5778,Millenials,1
15152,Lithuania,2004,male,35-54 years,491,457735,107.27,Lithuania2004,,"22,649,930,576",7028,Boomers,1
15153,Lithuania,2004,male,55-74 years,271,272871,99.31,Lithuania2004,,"22,649,930,576",7028,Silent,1
